"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Inocentes_de_Belford_Roxo","","","","","","","","","","","","Inocentes de Belford Roxo","Inocentes de Belford Roxo",""
"http://pt.wikipedia.org/wiki/Essor_de_Porto-Novo","","","","","","","","","","","","Essor de Porto-Novo","Essor de Porto-Novo",""
"http://pt.wikipedia.org/wiki/Neoplan_Stars_Football_Club","","","","","","","","","","","","Neoplan Stars Football Club","Neoplan Stars Football Club",""
"http://pt.wikipedia.org/wiki/Die_Toten_Hosen","","","","","","","","","","","","Die Toten Hosen","Die Toten Hosen",""
"http://pt.wikipedia.org/wiki/Partido_Socialista_(Portugal)","","","","","","","","","","","","Partido Socialista (Portugal)","Partido Socialista",""
"http://pt.wikipedia.org/wiki/Mt_Rebels_Football_Club","","","","","","","","","","","","Mt Rebels Football Club","Mt Rebels Football Club",""
"http://pt.wikipedia.org/wiki/Óquei_Clube_de_Barcelos","","","","","","","","","","","","Óquei Clube de Barcelos","O. C. Barcelos",""
"http://pt.wikipedia.org/wiki/Fruta_Quente","","","","","","","","","","","","Fruta Quente","Fruta Quente",""
"http://pt.wikipedia.org/wiki/Junior_M.A.F.I.A.","","","","","","","","","","","","Junior M.A.F.I.A.","Junior M.A.F.I.A.",""
"http://pt.wikipedia.org/wiki/LXXIII_Corpo_de_Exército_(Alemanha)","","","","","","LXXIII. AK","","","","","","LXXIII Corpo de Exército (Alemanha)","LXXIII. Armeekorps",""
"http://pt.wikipedia.org/wiki/Destroyed_paradise","","","","","","","","","","","","Destroyed paradise","Destroyed paradise",""
"http://pt.wikipedia.org/wiki/Hearts_Grow","","","","","","","","","","","","Hearts Grow","",""
"http://pt.wikipedia.org/wiki/Club_Deportivo_Capiatá","","","","","","Los escoberos, Capiateños, Auriazules","","","","","","Club Deportivo Capiatá","Club Deportivo Capiatá;;Deportivo Capiatá",""
"http://pt.wikipedia.org/wiki/92ª_Divisão_de_Infantaria_Americana","","","","","","","","","","","","92ª Divisão de Infantaria Americana","92ª Divisão de Infantaria Americana",""
"http://pt.wikipedia.org/wiki/Bidvest_Wits_Football_Club","","","","","","The Clever Boys, The Students","","","","","","Bidvest Wits Football Club","Bidvest Wits",""
"http://pt.wikipedia.org/wiki/Bobby_Jimmy_&_the_Critters","","","","","","","","","","","","Bobby Jimmy & the Critters","Bobby Jimmy & the Critters",""
"http://pt.wikipedia.org/wiki/King_George_VI_School_Football_Club","","","","","","","","","","","","King George VI School Football Club","King George VI School Football Club",""
"http://pt.wikipedia.org/wiki/TEAC","","","","","","","","","","","","TEAC","TEAC Corporation",""
"http://pt.wikipedia.org/wiki/Swallow_the_Sun","","","","","","","","","","","","Swallow the Sun","Swallow the Sun",""
"http://pt.wikipedia.org/wiki/Bologna_Football_Club_1909","","","","","","Rossoblu e Bolognesi","","","","","","Bologna Football Club 1909","Bologna",""
"http://pt.wikipedia.org/wiki/Club_Deportivo_Marathón","","","","","","Monstruo Verde","","","","","","Club Deportivo Marathón","Marathón",""
"http://pt.wikipedia.org/wiki/T-ara","","","","","","Tara, The best","","","","","","T-ara","T-ara",""
"http://pt.wikipedia.org/wiki/TV_Itacoatiara","","","","","","","","","","","","TV Itacoatiara","TV Itacoatiara",""
"http://pt.wikipedia.org/wiki/Crefisa","","","","","","","","","","","","Crefisa","Crefisa;;Crefisa S.A. Crédito, Financiamento e Investimentos",""
"http://pt.wikipedia.org/wiki/Lojas_Benoit","","","","","","","","","","","","Lojas Benoit","Lojas Benoit",""
"http://pt.wikipedia.org/wiki/Rádio_Jockey_FM","","","","","","","","","","","","Rádio Jockey FM","Rádio Jockey FM;;Rádio Jockey FM Ltda.",""
"http://pt.wikipedia.org/wiki/Stumpus_Football_Club","","","","","","","","","","","","Stumpus Football Club","Stumpus Football Club",""
"http://pt.wikipedia.org/wiki/Diary_of_Dreams","","","","","","","","","","","","Diary of Dreams","Diary of Dreams",""
"http://pt.wikipedia.org/wiki/União_de_Centro_Democrático","","","","","","","","Unión de Centro Democrático","","","","União de Centro Democrático","União de Centro Democrático",""
"http://pt.wikipedia.org/wiki/Universidade_de_Bonn","","","","","","","","","","","","Universidade de Bonn","",""
"http://pt.wikipedia.org/wiki/Pouso_Alegre_Futebol_Clube","","","","","","Dragão das Alterosas;;Pousão","","","","","","Pouso Alegre Futebol Clube","Pouso Alegre",""
"http://pt.wikipedia.org/wiki/Candlebox","","","","","","","","","","","","Candlebox","Candlebox",""
"http://pt.wikipedia.org/wiki/Oi_TV","","","","","","","","","","","","Oi TV","Oi TV;;TNL PCS S/A.",""
"http://pt.wikipedia.org/wiki/37.ª_Divisão_(Japão)","","","","","","","","","","","","37.ª Divisão (Japão)","37ª Divisão de Infantaria",""
"http://pt.wikipedia.org/wiki/TV_Ceará_(Rede_Tupi)","","","","","","","","","","","","TV Ceará (Rede Tupi)","TV Ceará, canal 2",""
"http://pt.wikipedia.org/wiki/Canal_15","","","","","","","","","","","","Canal 15","Canal 15",""
"http://pt.wikipedia.org/wiki/Baniyas_Sports_&_Culture_Club","","","","","","","","","","","","Baniyas Sports & Culture Club","Baniyas;;Baniyas Sports & Culture Club",""
"http://pt.wikipedia.org/wiki/Envirom_Football_Club","","","","","","","","","","","","Envirom Football Club","Envirom Football Club",""
"http://pt.wikipedia.org/wiki/Hammer_SpVg","","","","","","HSV","","","","","","Hammer SpVg","Hammer",""
"http://pt.wikipedia.org/wiki/Livraria_Cultura","","","","","","","","","","","","Livraria Cultura","Livraria Cultura S.A.",""
"http://pt.wikipedia.org/wiki/Cérebro_Eletrônico","","","","","","","","","","","","Cérebro Eletrônico","Cérebro Eletrônico",""
"http://pt.wikipedia.org/wiki/Final_Mercy","","","","","","","","","","","","Final Mercy","Final Mercy",""
"http://pt.wikipedia.org/wiki/Cametá_Sport_Club","","","","","","Mapará Elétrico","","","","","","Cametá Sport Club","Cametá;;Cametá Sport Club",""
"http://pt.wikipedia.org/wiki/Infinito_(canal_de_televisão)","","","","","","","","","","","","Infinito (canal de televisão)","Infinito;;Time Warner e Turner Broadcasting System",""
"http://pt.wikipedia.org/wiki/Pescado_Rabioso","","","","","","","","","","","","Pescado Rabioso","Pescado Rabioso",""
"http://pt.wikipedia.org/wiki/Manowar","","","","","","","","","","","","Manowar","Manowar",""
"http://pt.wikipedia.org/wiki/Villalonga_Fútbol_Club","","","","","","","","","","","","Villalonga Fútbol Club","Villalonga;;Villalonga Fútbol Club",""
"http://pt.wikipedia.org/wiki/R.C.B.","","","","","","","","","","","","R.C.B.","R.C.B.",""
"http://pt.wikipedia.org/wiki/Sevilla_Fútbol_Club","","","","","","Nervionenses;;Palanganas;;Rojiblancos;;Sevillistas","","","","","","Sevilla Fútbol Club","Sevilla",""
"http://pt.wikipedia.org/wiki/Oficina_do_Livro","","","","","","","","","","","","Oficina do Livro","Oficina do Livro",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_do_Rio_Grande_do_Norte","","","","","","UFRN","","","","","","Universidade Federal do Rio Grande do Norte","Universidade Federal do Rio Grande do Norte",""
"http://pt.wikipedia.org/wiki/Jovem_Pan_News_São_Luís","","","","","","","","Rádio Gurupi (1962-1981)  Rádio São Luís (1981-2015)","","","","Jovem Pan News São Luís","Jovem Pan News São Luís;;Rádio TV do Maranhão Ltda.",""
"http://pt.wikipedia.org/wiki/Atlético_Cliper_Clube","","","","","","Águia Dourada;;Águia do Parque 10","","","","","","Atlético Cliper Clube","Atlético Clíper Clube;;Clíper",""
"http://pt.wikipedia.org/wiki/AMC_Networks_International","","","","","","","","","","","","AMC Networks International","AMC Networks International",""
"http://pt.wikipedia.org/wiki/Maga","","","","","","","","","","","","Maga","Maga:TVS",""
"http://pt.wikipedia.org/wiki/Country_Joe_and_the_Fish","","","","","","","","","","","","Country Joe and the Fish","Country Joe and the Fish",""
"http://pt.wikipedia.org/wiki/TV_Cabralzinho","","","","","","","","","","","","TV Cabralzinho","TV Cabralzinho",""
"http://pt.wikipedia.org/wiki/Puerto_Rico_Islanders_Football_Club","","","","","","Tropa Naranja, Isleños","","","","","","Puerto Rico Islanders Football Club","Puerto Rico Islanders",""
"http://pt.wikipedia.org/wiki/RSA_Data_Security,_Inc.","","","","","","","","","","","","RSA Data Security, Inc.","RSA Data Security, Inc.",""
"http://pt.wikipedia.org/wiki/FC_TV","","","","","","","","","","","","FC TV","FC TV",""
"http://pt.wikipedia.org/wiki/Ipixuna_(escola_de_samba)","","","","","","","","","","","","Ipixuna (escola de samba)","Ipixuna",""
"http://pt.wikipedia.org/wiki/Puig_(empresa)","","","","","","","","","","","","Puig (empresa)","Puig",""
"http://pt.wikipedia.org/wiki/Baseado_em_Blues","","","","","","","","","","","","Baseado em Blues","Baseado em Blues",""
"http://pt.wikipedia.org/wiki/Duque_de_Caxias_Foot-Ball_Club","","","","","","","","","","","","Duque de Caxias Foot-Ball Club","Duque de Caxias",""
"http://pt.wikipedia.org/wiki/Yverdon_Sport_FC","","","","","","","","","","","","Yverdon Sport FC","Yverdon-Sport FC",""
"http://pt.wikipedia.org/wiki/As_Bastianas","","","","","","","","","","","","As Bastianas","As Bastianas",""
"http://pt.wikipedia.org/wiki/E4_(canal_de_televisão)","","","","","","","","","","","","E4 (canal de televisão)","E4",""
"http://pt.wikipedia.org/wiki/Fimleikafélag_Hafnarfjarðar","","","","","","FH-ingar","","","","","","Fimleikafélag Hafnarfjarðar","FH;;Fimleikafélag Hafnarfjarðar",""
"http://pt.wikipedia.org/wiki/Aguaviva_(banda)","","","","","","","","","","","","Aguaviva (banda)","Aguaviva",""
"http://pt.wikipedia.org/wiki/Dracena_Futebol_Clube","","","","","","","","","","","","Dracena Futebol Clube","Dracena",""
"http://pt.wikipedia.org/wiki/Gorefest","","","","","","","","","","","","Gorefest","Gorefest",""
"http://pt.wikipedia.org/wiki/Aki_(empresa)","","","","","","","","","","","","Aki (empresa)","AKI",""
"http://pt.wikipedia.org/wiki/Grêmio_Esportivo_Atibaiense","","","","","","","","","","","","Grêmio Esportivo Atibaiense","Atibaiense",""
"http://pt.wikipedia.org/wiki/Defensoria_Pública_do_Estado_do_Maranhão","","","","","","","","","","","","Defensoria Pública do Estado do Maranhão","Defensoria Pública do Estado do Maranhão",""
"http://pt.wikipedia.org/wiki/Federação_Mineira_de_Futsal","","","","","","","","","","","","Federação Mineira de Futsal","Federação Mineira de Futsal",""
"http://pt.wikipedia.org/wiki/Sociedade_Esportiva_e_Recreativa_São_José","","","","","","O mais querido, Tricolor do Laguinho","","","","","","Sociedade Esportiva e Recreativa São José","Sociedade Esportiva e Recreativa São José;;São José",""
"http://pt.wikipedia.org/wiki/FK_Vojvodina","","","","","","Stara Dama","","","","","","FK Vojvodina","Vojvodina",""
"http://pt.wikipedia.org/wiki/Manchete_FM","","","","","","","","","","","","Manchete FM","Manchete FM;;Rádio Manchete Ltda",""
"http://pt.wikipedia.org/wiki/Esporte_Clube_Democrata","","","","","","Pantera","","","","","","Esporte Clube Democrata","Democrata Governador Valadares;;Esporte Clube Democrata",""
"http://pt.wikipedia.org/wiki/Top_FM_(Brasília)","","","","","","","","Tupi FM, CBS FM, 98 FM","","","","Top FM (Brasília)","Rádio CBS FM 98 Ltda‎.;;Top FM",""
"http://pt.wikipedia.org/wiki/Starcastle","","","","","","","","","","","","Starcastle","Starcastle",""
"http://pt.wikipedia.org/wiki/TV_Record_Angola","","","","","","","","","","","","TV Record Angola","Record Angola",""
"http://pt.wikipedia.org/wiki/Comercial_Esporte_Clube_(Serra_Talhada)","","","","","","","","","","","","Comercial Esporte Clube (Serra Talhada)","Comercial",""
"http://pt.wikipedia.org/wiki/Deportivo_Anzoátegui_Sport_Club","","","","","","El Acorazado","","","","","","Deportivo Anzoátegui Sport Club","Deportivo Anzoátegui",""
"http://pt.wikipedia.org/wiki/Modjo","","","","","Modjo","","","","","","","Modjo","Modjo",""
"http://pt.wikipedia.org/wiki/Impetus_Malignum","","","","","","","","","","","","Impetus Malignum","Impetus Malignum",""
"http://pt.wikipedia.org/wiki/Kolofoʻou_(clube_de_futebol)","","","","","","","","","","","","Kolofoʻou (clube de futebol)","Kolofoʻou",""
"http://pt.wikipedia.org/wiki/Randy_Brown_(cantor)","","","","","","","","","","","","Randy Brown (cantor)","",""
"http://pt.wikipedia.org/wiki/Alto_Santo_Esporte_Clube","","","","","","Gladiador do Sertão","","","","","","Alto Santo Esporte Clube","Alto Santo;;Alto Santo Esporte Clube",""
"http://pt.wikipedia.org/wiki/God_TV","","","","","","","","","","","","God TV","God TV",""
"http://pt.wikipedia.org/wiki/Ministry_of_Sound","","","","","","","","","","","","Ministry of Sound","Ministry of Sound",""
"http://pt.wikipedia.org/wiki/Vivo_TV","","","","","","","","","","","","Vivo TV","Telefônica Brasil S.A.;;Vivo TV",""
"http://pt.wikipedia.org/wiki/V_Corpo_de_Exército_(Alemanha)","","","","","","","","","","","","V Corpo de Exército (Alemanha)","V Armeekorps",""
"http://pt.wikipedia.org/wiki/Polícia_Militar_do_Estado_do_Rio_Grande_do_Norte","","","","","","","","","","","","Polícia Militar do Estado do Rio Grande do Norte","Polícia Militar do Rio Grande do Norte",""
"http://pt.wikipedia.org/wiki/Shadowseeds","","","","","","","","","","","","Shadowseeds","Shadowseeds",""
"http://pt.wikipedia.org/wiki/Astra_(caminhões)","","","","","","","","","","","","Astra (caminhões)","Astra Iveco S.p.A.",""
"http://pt.wikipedia.org/wiki/A.R.E._Weapons","","","","","","","","","","","","A.R.E. Weapons","A.R.E. Weapons",""
"http://pt.wikipedia.org/wiki/Schlumberger","","","","","","","","","","","","Schlumberger","Schlumberger",""
"http://pt.wikipedia.org/wiki/Blue_October","","","","","","","","","","","","Blue October","Blue October",""
"http://pt.wikipedia.org/wiki/Ministry_National_Defense_Football_Club","","","","","","","","","","","","Ministry National Defense Football Club","Ministry National Defense Football Club",""
"http://pt.wikipedia.org/wiki/Electro_Hippies","","","","","","","","","","","","Electro Hippies","Electro Hippies",""
"http://pt.wikipedia.org/wiki/Freezepop","","","","","","","","","","","","Freezepop","Freezepop",""
"http://pt.wikipedia.org/wiki/Mega_TV","","","","","","","","","","","","Mega TV","Canal Brasileiro da Informação CBI Ltda.;;Mega TV",""
"http://pt.wikipedia.org/wiki/Partido_Regionalista_de_Cantábria","","","","","","","","Partido Regionalista de Cantabria","","","","Partido Regionalista de Cantábria","Partido Regionalista de Cantábria",""
"http://pt.wikipedia.org/wiki/The_Wallflowers","","","","","","","","","","","","The Wallflowers","The Wallflowers",""
"http://pt.wikipedia.org/wiki/Club_Deportivo_Chaco_Petrolero","","","","","","","","","","","","Club Deportivo Chaco Petrolero","Chaco Petrolero;;Club Deportivo Chaco Petrolero",""
"http://pt.wikipedia.org/wiki/Centro_Universitário_Estácio_da_Bahia","","","","","","FIB","","","","","","Centro Universitário Estácio da Bahia","Centro Universitário Estácio da Bahia",""
"http://pt.wikipedia.org/wiki/Clube_Desportivo_Estrela_dos_Amadores","","","","","","","","","","","","Clube Desportivo Estrela dos Amadores","Estrela dos Amadores",""
"http://pt.wikipedia.org/wiki/526ª_Divisão_de_Infantaria_(Alemanha)","","","","","","526. ID","","","","","","526ª Divisão de Infantaria (Alemanha)","526. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Canto_do_Rio_Foot-Ball_Club","","","","","","","","","","","","Canto do Rio Foot-Ball Club","Canto do Rio",""
"http://pt.wikipedia.org/wiki/Instituto_Nacional_de_Técnica_Aeroespacial","","","","","","","","","","","","Instituto Nacional de Técnica Aeroespacial","Instituto Nacional de Técnica Aeroespacial",""
"http://pt.wikipedia.org/wiki/Finn_Brothers","","","","","","","","","","","","Finn Brothers","Finn Brothers",""
"http://pt.wikipedia.org/wiki/Colorado_do_Brás","","","","","","","","","","","","Colorado do Brás","Colorado do Brás",""
"http://pt.wikipedia.org/wiki/TV_Unifor","","","","","","","","","","","","TV Unifor","TV Unifor",""
"http://pt.wikipedia.org/wiki/Aliança_Vermelha_e_Verde","","","","","","","","Enhedslisten – De Rød-Grønne","","","","Aliança Vermelha e Verde","Aliança Vermelha e Verde",""
"http://pt.wikipedia.org/wiki/Music_Box_Brazil","","","","","","","","","","","","Music Box Brazil","Music Box Brazil",""
"http://pt.wikipedia.org/wiki/CBN_Londrina","","","","","","","","Rádio Tabajara","","","","CBN Londrina","CBN Londrina;;Rádio Tabajara de Londrina Ltda.",""
"http://pt.wikipedia.org/wiki/RBA_TV","","","","","","","","","","","","RBA TV","RBA TV",""
"http://pt.wikipedia.org/wiki/Montrose_(banda)","","","","","","","","","","","","Montrose (banda)","Montrose",""
"http://pt.wikipedia.org/wiki/Acadêmicos_de_Venda_Nova","","","","","","","","","","","","Acadêmicos de Venda Nova","Acadêmicos de Venda Nova",""
"http://pt.wikipedia.org/wiki/Unidos_do_Lavapés","","","","","","","","","","","","Unidos do Lavapés","Unidos do Lavapés",""
"http://pt.wikipedia.org/wiki/Rio_Quente_Esporte_Clube","","","","","","","","","","","","Rio Quente Esporte Clube","Rio Quente",""
"http://pt.wikipedia.org/wiki/Diretório_Central_dos_Estudantes_da_Universidade_Federal_do_Paraná","","","","","","DCE UFPR","","","","","","Diretório Central dos Estudantes da Universidade Federal do Paraná","Diretório Central dos Estudantes - UFPR",""
"http://pt.wikipedia.org/wiki/Goldfish","","","","","","","","","","","","Goldfish","Goldfish",""
"http://pt.wikipedia.org/wiki/Nicktoons_(canal_de_televisão)","","","","","","","","","","","","Nicktoons (canal de televisão)","Nicktoons",""
"http://pt.wikipedia.org/wiki/Interclube_do_Namibe","","","","","","","","","","","","Interclube do Namibe","Interclube do Namibe",""
"http://pt.wikipedia.org/wiki/União_Metalo-Mecânica","","","","","","","","","","","","União Metalo-Mecânica","UMM União Metalo-Mecânica S.A.",""
"http://pt.wikipedia.org/wiki/GASNova","GASNova","","","","","","","","","","","GASNova","GASNova, Grupo de Acção Social",""
"http://pt.wikipedia.org/wiki/340ª_Divisão_de_Infantaria_(Alemanha)","","","","","","","","","","","","340ª Divisão de Infantaria (Alemanha)","340. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Bangladesh_Boys","","","","","","","","","","","","Bangladesh Boys","Bangladesh Boys",""
