"isPrimaryTopicOf","abbreviation","alternativeName","commonName","familyName","givenName","nick","surname","formerName","longName","dboName","originalName","label","foafName","alias"
"http://pt.wikipedia.org/wiki/Jazzanova","","","","","","","","","","","","Jazzanova","Jazznova",""
"http://pt.wikipedia.org/wiki/TV_Liberal_Castanhal","","","","","","","","","","","","TV Liberal Castanhal","TV Liberal Castanhal",""
"http://pt.wikipedia.org/wiki/The_WB_Television_Network","","","","","","","","","","","","The WB Television Network","The WB;;The WB Television Network",""
"http://pt.wikipedia.org/wiki/E.P.C._Football_Club","","","","","","","","","","","","E.P.C. Football Club","E.P.C. Football Club",""
"http://pt.wikipedia.org/wiki/Iván_Mayo_Club_de_Fútbol","","","","","","Mayino","","","","","","Iván Mayo Club de Fútbol","Club Social y Deportivo Iván Mayo;;Iván Mayo",""
"http://pt.wikipedia.org/wiki/Rádio_Difusora_do_Amazonas","","","","","","","","","","","","Rádio Difusora do Amazonas","Difusora AM;;Difusora FM;;Difusora do Amazonas;;Rádio Difusora do Amazonas;;Rádio Difusora do Amazonas Ltda.","Difusora"
"http://pt.wikipedia.org/wiki/Nada_Surf","","","","","","","","","","","","Nada Surf","Nada Surf",""
"http://pt.wikipedia.org/wiki/Aliança_das_Forças_Nacionais","","","","","","","","تحالف القوى الوطنية","","","","Aliança das Forças Nacionais","Aliança das Forças Nacionais",""
"http://pt.wikipedia.org/wiki/I_Am_Ghost","","","","","","","","","","","","I Am Ghost","I Am Ghost",""
"http://pt.wikipedia.org/wiki/Popua_Football_Club","","","","","","","","","","","","Popua Football Club","Popua Football Club",""
"http://pt.wikipedia.org/wiki/Auverland","","","","","","","","","","","","Auverland","Société nouvelle des automobiles Auverland (Panhard geral defense)",""
"http://pt.wikipedia.org/wiki/Mel_do_Futuro","","","","","","","","","","","","Mel do Futuro","Mel do Futuro",""
"http://pt.wikipedia.org/wiki/Clube_Fluminense_de_Natação_e_Regatas","","","","","","","","","","","","Clube Fluminense de Natação e Regatas","Clube Fluminense de Natação e Regatas",""
"http://pt.wikipedia.org/wiki/16.ª_Divisão_Panzer_(Alemanha)","","","","","","","","","","","","16.ª Divisão Panzer (Alemanha)","",""
"http://pt.wikipedia.org/wiki/Delfins","","","","","","","","","","","","Delfins","Delfins",""
"http://pt.wikipedia.org/wiki/Ottawa_Fury","","","","","","","","","","","","Ottawa Fury","Ottawa Fury",""
"http://pt.wikipedia.org/wiki/Ramalat_Sport_Club","","","","","","Alviverde do sertão do Araripe","","","","","","Ramalat Sport Club","Ramalat;;Ramalat Sport Club",""
"http://pt.wikipedia.org/wiki/Sport_Comércio_e_Salgueiros","","","","","","","","","","","","Sport Comércio e Salgueiros","SC Salgueiros;;Sport Comércio e Salgueiros",""
"http://pt.wikipedia.org/wiki/Clube_Atlético_Monte_Alegre","","","","","","","","","","","","Clube Atlético Monte Alegre","Clube Atlético Monte Alegre",""
"http://pt.wikipedia.org/wiki/Centro_Esportivo_Força_e_Luz","","","","","","","","","","","","Centro Esportivo Força e Luz","Força e Luz FC",""
"http://pt.wikipedia.org/wiki/Charlotte_(banda)","","","","","","","","","","","","Charlotte (banda)","Charlotte",""
"http://pt.wikipedia.org/wiki/The_Killers","","","","","","","","","","","","The Killers","The Killers",""
"http://pt.wikipedia.org/wiki/Partido_Socialismo_e_Liberdade","","","","","","","","","","","","Partido Socialismo e Liberdade","",""
"http://pt.wikipedia.org/wiki/Oakland_Technical_High_School","","","","","","","","","","","","Oakland Technical High School","",""
"http://pt.wikipedia.org/wiki/Lu_(dupla)","","","","","","","","","","","","Lu (dupla)","LU",""
"http://pt.wikipedia.org/wiki/União_Internacional_Ética_e_Humanista","IHEU","","","","","","","","","","","União Internacional Ética e Humanista","União Internacional Ética e Humanista",""
"http://pt.wikipedia.org/wiki/Jagdstaffel_60","","","","","","","","","","","","Jagdstaffel 60","",""
"http://pt.wikipedia.org/wiki/The_Pointer_Sisters","","","","","","Pointers, a Pair","","","","","","The Pointer Sisters","The Pointer Sisters",""
"http://pt.wikipedia.org/wiki/Companhia_Aveirense_de_Componentes_para_a_Indústria_Automóvel","","","","","","","","","","","","Companhia Aveirense de Componentes para a Indústria Automóvel","Companhia Aveirense de Componentes para a Indústria Automóvel",""
"http://pt.wikipedia.org/wiki/Club_Deportivo_Filanbanco","","","","","","El Equipo Bancario, El Equipo Banquero, El Equipo Naranja","","","","","","Club Deportivo Filanbanco","Filanbanco",""
"http://pt.wikipedia.org/wiki/Arcadia_(banda)","","","","","","","","","","","","Arcadia (banda)","Arcadia",""
"http://pt.wikipedia.org/wiki/The_New_Saints_Football_Club","","","","","","The Saints","","","","","","The New Saints Football Club","TNS",""
"http://pt.wikipedia.org/wiki/Enslaved","","","","","","","","","","","","Enslaved","Enslaved",""
"http://pt.wikipedia.org/wiki/Cosmos_Football_Club_(Belize)","","","","","","","","","","","","Cosmos Football Club (Belize)","Cosmos Football Club (Belize)",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_Independente_Futebol_Clube","","","","","","","","","","","","Associação Desportiva Independente Futebol Clube","Associação Desportiva Independente Futebol Clube;;Independente de Simão Dias",""
"http://pt.wikipedia.org/wiki/O-Zone","","","","","","","","","","","","O-Zone","O-Zone",""
"http://pt.wikipedia.org/wiki/Anabioz","","","","","","","","","","","","Anabioz","Anabioz",""
"http://pt.wikipedia.org/wiki/Associação_Cafelandense_de_Esportes","","","","","","Associação","","","","","","Associação Cafelandense de Esportes","Cafelandense",""
"http://pt.wikipedia.org/wiki/Everly_(banda)","","","","","","","","","","","","Everly (banda)","Everly",""
"http://pt.wikipedia.org/wiki/Esquadrilha_da_Fumaça","","","","","","EDA","","","","","","Esquadrilha da Fumaça","Esquadrão de Demonstração Aérea (Esquadrilha da Fumaça)",""
"http://pt.wikipedia.org/wiki/Clube_de_Regatas_Flamengo_de_Brasília","","","","","","","","","","","","Clube de Regatas Flamengo de Brasília","Clube de Regatas Flamengo de Brasília;;Flamengo",""
"http://pt.wikipedia.org/wiki/Jagdstaffel_17","","","","","","","","","","","","Jagdstaffel 17","",""
"http://pt.wikipedia.org/wiki/Quatro_por_Um","","","","","","","","","","","","Quatro por Um","Quatro Por Um",""
"http://pt.wikipedia.org/wiki/Żurrieq_Football_Club","","","","","","The Reds","","","","","","Żurrieq Football Club","Żurrieq;;Żurrieq Football Club",""
"http://pt.wikipedia.org/wiki/Fußball-Club_Rot-Weiß_Erfurt","","","","","","","","","","","","Fußball-Club Rot-Weiß Erfurt","Fußball-Club Rot-Weiß Erfurt e. V.;;Rot-Weiß Erfurt",""
"http://pt.wikipedia.org/wiki/Montedio_Yamagata","","","","","","Montedio","","","","","","Montedio Yamagata","Yamagata",""
"http://pt.wikipedia.org/wiki/Fine_Young_Cannibals","","","","","","","","","","","","Fine Young Cannibals","Fine Young Cannibals",""
"http://pt.wikipedia.org/wiki/Ramlösa_Södra_Fotbollförening","","","","","","","","","","","","Ramlösa Södra Fotbollförening","Ramlösa Södra FF",""
"http://pt.wikipedia.org/wiki/Som_de_Vera_Cruz","","","","","","","","","","","","Som de Vera Cruz","Som de Vera Cruz",""
"http://pt.wikipedia.org/wiki/New_Sensations","","","","","","","","","","","","New Sensations","New Sensations",""
"http://pt.wikipedia.org/wiki/377ª_Divisão_de_Infantaria_(Alemanha)","","","","","","377. ID","","","","","","377ª Divisão de Infantaria (Alemanha)","377. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Every_Avenue","","","","","","","","","","","","Every Avenue","Every Avenue",""
"http://pt.wikipedia.org/wiki/The_Brian_Setzer_Orchestra","","","","","","BSO","","","","","","The Brian Setzer Orchestra","The Brian Setzer Orchestra",""
"http://pt.wikipedia.org/wiki/Desportivo_da_EKA","","","","","","","","","","","","Desportivo da EKA","Desportivo da EKA",""
"http://pt.wikipedia.org/wiki/The_Kooks","","","","","","","","","","","","The Kooks","The Kooks",""
"http://pt.wikipedia.org/wiki/Union_Sportive_Beau-Bassin/Rose_Hill","","","","","","","","","","","","Union Sportive Beau-Bassin/Rose Hill","Union Sportive Beau-Bassin/Rose Hill",""
"http://pt.wikipedia.org/wiki/Associação_Académica_da_Universidade_do_Algarve","AAUAlg","","","","","","","","","","","Associação Académica da Universidade do Algarve","Associação Académica da Universidade do Algarve",""
"http://pt.wikipedia.org/wiki/Kutuma_Football_Club","","","","","","","","","","","","Kutuma Football Club","Kutuma Football Club",""
"http://pt.wikipedia.org/wiki/LXXXII_Corpo_de_Exército_(Alemanha)","","","","","","LXXXII. AK","","","","","","LXXXII Corpo de Exército (Alemanha)","LXXXII. Armeekorps",""
"http://pt.wikipedia.org/wiki/Sport_Clube_Juventude_Portuária_da_Furna","","","","","","","","","","","","Sport Clube Juventude Portuária da Furna","Juventude da Furna",""
"http://pt.wikipedia.org/wiki/Lareine","","","","","","","","","","","","Lareine","250px",""
"http://pt.wikipedia.org/wiki/Amarante_Futebol_Clube","","","","","","","","","","","","Amarante Futebol Clube","Amarante FC",""
"http://pt.wikipedia.org/wiki/Butthole_Surfers","","","","","","","","","","","","Butthole Surfers","Butthole Surfers",""
"http://pt.wikipedia.org/wiki/Cooperação_Econômica_Ásia-Pacífico","","","","","","","","","","","","Cooperação Econômica Ásia-Pacífico","(APEC);;Cooperação Econômica Ásia-Pacífico",""
"http://pt.wikipedia.org/wiki/Nova_Rádio_Cultura","","","","","","","","Rádio Cultura;;Rádio Cultura Palotinense;;Rádio Cultura de Palotina","","","","Nova Rádio Cultura","Rádio Cultura Palotinense Ltda.;;Rádio Nova Cultura",""
"http://pt.wikipedia.org/wiki/Diabos_Vermelhos","DV","","","","","","","","","","","Diabos Vermelhos","Diabos Vermelhos",""
"http://pt.wikipedia.org/wiki/Glive","","","","","","","","","","","","Glive","Glive",""
"http://pt.wikipedia.org/wiki/Tesseract_(banda)","","","","","","","","","","","","Tesseract (banda)","Tesseract",""
"http://pt.wikipedia.org/wiki/Frente_Popular_(Tunísia)","","","","","","","","ej-Jabha","","","","Frente Popular (Tunísia)","Frente Popular",""
"http://pt.wikipedia.org/wiki/FC_Roskilde","","","","","","Águias","","","","","","FC Roskilde","FCR",""
"http://pt.wikipedia.org/wiki/Os_Três_Tenores","","","","","","","","","","","","Os Três Tenores","Os Três Tenores",""
"http://pt.wikipedia.org/wiki/Sister_Sledge","","","","","","","","","","","","Sister Sledge","Sister Sledge",""
"http://pt.wikipedia.org/wiki/Aérospatiale","","","","","","","","","","","","Aérospatiale","Aérospatiale",""
"http://pt.wikipedia.org/wiki/Okwahu_United_Football_Club","","","","","","","","","","","","Okwahu United Football Club","Okwahu United Football Club",""
"http://pt.wikipedia.org/wiki/Xinjiang_Tianshan_Leopard_Football_Club","","","","","","","","","","","","Xinjiang Tianshan Leopard Football Club","Xinjiang Tianshan Leopard Football Club",""
"http://pt.wikipedia.org/wiki/Ringside","","","","","","","","","","","","Ringside","Ringside",""
"http://pt.wikipedia.org/wiki/Makin_Football_Club","","","","","","","","","","","","Makin Football Club","Makin;;Makin Football Club",""
"http://pt.wikipedia.org/wiki/343ª_Divisão_de_Infantaria_(Alemanha)","","","","","","343. ID","","","","","","343ª Divisão de Infantaria (Alemanha)","343. Infanterie-Division",""
"http://pt.wikipedia.org/wiki/Morrinhos_Futebol_Clube","","","","","","Tricolor dos Pomares","","","","","","Morrinhos Futebol Clube","Morrinhos;;Morrinhos Futebol Clube",""
"http://pt.wikipedia.org/wiki/Rádio_Itapema_FM_(Florianópolis)","","","","","","","","","","","","Rádio Itapema FM (Florianópolis)","Itapema FM;;Rádio Itapema FM de Florianópolis Ltda.",""
"http://pt.wikipedia.org/wiki/Rothmans_International","","","","","","","","","","","","Rothmans International","Rothmans International",""
"http://pt.wikipedia.org/wiki/As_Melindrosas","","","","","","","","","","","","As Melindrosas","As Melindrosas",""
"http://pt.wikipedia.org/wiki/Golden_Cross","","","","","","","","","","","","Golden Cross","Golden Cross;;Golden Cross Assistência Internacional de Saúde Ltda",""
"http://pt.wikipedia.org/wiki/TV_Jornal_(Limeira)","","","","","","","","","","","","TV Jornal (Limeira)","TV Jornal",""
"http://pt.wikipedia.org/wiki/Companhia_União_dos_Refinadores_-_Açúcar_e_Café","","","","","","","","","","","","Companhia União dos Refinadores - Açúcar e Café","Companhia União dos Refinadores - Açúcar e Café;;UNIÃO",""
"http://pt.wikipedia.org/wiki/Regina_(banda)","","","","","","","","","","","","Regina (banda)","Regina",""
"http://pt.wikipedia.org/wiki/Shonen_Knife","","","","","","","","","","","","Shonen Knife","Shonen Knife",""
"http://pt.wikipedia.org/wiki/Miss_Mundo_Pernambuco","","","","","","","","","","","","Miss Mundo Pernambuco","Miss Mundo Pernambuco",""
"http://pt.wikipedia.org/wiki/Rádio_Costa_Verde_FM","","","","","","","","","","","","Rádio Costa Verde FM","Costa Verde FM;;Rádio Musical FM de Itaguaí Ltda.",""
"http://pt.wikipedia.org/wiki/Hindu_Cadets","","","","","","","","","","","","Hindu Cadets","Hindu Cadets",""
"http://pt.wikipedia.org/wiki/Empresa_de_Transporte_Coletivo_Viamão","","","","","","","","","","","","Empresa de Transporte Coletivo Viamão","Empresa de Transporte Coletivo Viamão",""
"http://pt.wikipedia.org/wiki/Global_Wrestling_Federation","","","","","","","","","","","","Global Wrestling Federation","Global Wrestling Federation",""
"http://pt.wikipedia.org/wiki/TV_Codó","","","","","","","","","","","","TV Codó","TV Codó",""
"http://pt.wikipedia.org/wiki/Lucas_&_Luan","","","","","","","","","","","","Lucas & Luan","Lucas e Luan",""
"http://pt.wikipedia.org/wiki/999_(banda)","","","","","","","","","","","","999 (banda)","",""
"http://pt.wikipedia.org/wiki/Uniao_Flamengo_Santos_Football_Club","","","","","","","","","","","","Uniao Flamengo Santos Football Club","Uniao Flamengo Santos Football Club",""
"http://pt.wikipedia.org/wiki/Austra_(banda)","","","","","","","","","","","","Austra (banda)","Austra",""
"http://pt.wikipedia.org/wiki/Pendulum","","","","","","","","","","","","Pendulum","Pendulum",""
"http://pt.wikipedia.org/wiki/Liga_Polonesa_de_Futebol_Americano","","","","","","","","","","","","Liga Polonesa de Futebol Americano","Polska Liga Futbolu Amerykańskiego",""
"http://pt.wikipedia.org/wiki/Exército_Colombiano","","","","","","","","","","","","Exército Colombiano","Exército Colombiano",""
"http://pt.wikipedia.org/wiki/Basingstoke_Town_Football_Club","","","","","","The Dragons, The Stoke","","","","","","Basingstoke Town Football Club","Basingstoke Town;;Basingstoke Town Football Club",""
"http://pt.wikipedia.org/wiki/Organização_dos_Estados_Ibero-americanos","","","","","","","","","","","","Organização dos Estados Ibero-americanos","Organização dos Estados Ibero-americanos para Educação, Ciência e Cultura (OEI)",""
"http://pt.wikipedia.org/wiki/Union_Sportive_du_Foyer_de_la_Régie_Abidjan-Niger","","","","","","","","","","","","Union Sportive du Foyer de la Régie Abidjan-Niger","Union Sportive du Foyer de la Régie Abidjan-Niger",""
"http://pt.wikipedia.org/wiki/A_Smile_from_the_Trenches","","","","","","","","","","","","A Smile from the Trenches","A Smile From The Trenches",""
"http://pt.wikipedia.org/wiki/CanaVialis","","","","","","","","","","","","CanaVialis","CanaVialis S.A.",""
"http://pt.wikipedia.org/wiki/Cidadãos_pelo_Desenvolvimento_Europeu_da_Bulgária","","","","","","","","Граждани за европейско развитие на България","","","","Cidadãos pelo Desenvolvimento Europeu da Bulgária","Cidadãos pelo Desenvolvimento Europeu da Bulgária",""
"http://pt.wikipedia.org/wiki/7.ª_Região_Militar","","","","","","7ª RM","","","","","","7.ª Região Militar","7ª Região Militar",""
"http://pt.wikipedia.org/wiki/HBO_HD","","","","","","","","","","","","HBO HD","HBO HD",""
"http://pt.wikipedia.org/wiki/Universidade_Federal_dos_Urais","","","","","","","","","","","","Universidade Federal dos Urais","Universidade Federal dos Urais;;Universitas Uralensis;;Уральский федеральный университет",""
"http://pt.wikipedia.org/wiki/Kopparbergs/Göteborg_Fotboll_Club","","","","","","","","","","","","Kopparbergs/Göteborg Fotboll Club","Göteborg FC;;Kopparbergs/Göteborg FC",""
"http://pt.wikipedia.org/wiki/Associação_Desportiva_Recreativa_Cultural_Icasa","","","","","","Verdão Cearense;;Verdão do Cariri;;Águia do Cariri","","","","","","Associação Desportiva Recreativa Cultural Icasa","Icasa",""
"http://pt.wikipedia.org/wiki/Marília_Futebol_Clube","","","","","","Azulão","","","","","","Marília Futebol Clube","Marília",""
"http://pt.wikipedia.org/wiki/Katsbarnea","","","","","","Kats","","","","","","Katsbarnea","Katsbarnea",""
"http://pt.wikipedia.org/wiki/Charo","","","","","","","","","","","","Charo","Charo",""
"http://pt.wikipedia.org/wiki/CA_Spora_Luxembourg","","","","","","","","","","","","CA Spora Luxembourg","Cercle Athlétique Spora Luxemburg;;Spora Luxembourg",""
"http://pt.wikipedia.org/wiki/IESA_Óleo_e_Gás","","","","","","","","","","","","IESA Óleo e Gás","IESA Óleo e Gás;;Internacional de Engenharia S.A.",""
"http://pt.wikipedia.org/wiki/Publicis","","","","","","","","","","","","Publicis","Publicis;;Publicis Groupe S.A.",""
